https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1.67521E+12,2/1/23 0:00,LTC/USD,94.1,102.4,93.79,100.28,10699.44844,1072940.69
1.67512E+12,1/31/23 0:00,LTC/USD,91.31,96.32,91.31,94.1,4886.78022,459846.0187
1.67504E+12,1/30/23 0:00,LTC/USD,94.94,95.97,88.41,91.31,6465.57483,590371.6377
1.67495E+12,1/29/23 0:00,LTC/USD,89.66,97.77,89.66,94.94,9404.28963,892843.2575
1.67486E+12,1/28/23 0:00,LTC/USD,88.92,89.91,87.28,89.66,3787.7691,339611.3775
1.67478E+12,1/27/23 0:00,LTC/USD,87.56,89.2,85.93,88.92,2651.35542,235758.5239
1.67469E+12,1/26/23 0:00,LTC/USD,89.38,89.89,86.9,87.56,2982.82828,261176.4442
1.6746E+12,1/25/23 0:00,LTC/USD,87.17,91.9,85.55,89.38,7797.75767,696963.5805
1.67452E+12,1/24/23 0:00,LTC/USD,90.01,91.4,86.24,87.17,4102.9878,357657.4465
1.67443E+12,1/23/23 0:00,LTC/USD,87.67,93.22,87.65,90.01,4426.5924,398437.5819
1.67435E+12,1/22/23 0:00,LTC/USD,88,90.02,86.58,87.67,2743.14395,240491.4301
1.67426E+12,1/21/23 0:00,LTC/USD,90.38,92.1,87.71,88,7053.69876,620725.4909
1.67417E+12,1/20/23 0:00,LTC/USD,84.23,91.19,83.13,90.38,6296.60745,569087.3813
1.67409E+12,1/19/23 0:00,LTC/USD,82.65,84.41,81.77,84.23,2552.15136,214967.7091
1.674E+12,1/18/23 0:00,LTC/USD,87.03,88.38,82.04,82.65,10034.56174,829356.5278
1.67391E+12,1/17/23 0:00,LTC/USD,85.97,89.36,84.55,87.03,3319.59064,288903.9734
1.67383E+12,1/16/23 0:00,LTC/USD,87.35,89.15,83.74,85.97,4729.94448,406633.3269
1.67374E+12,1/15/23 0:00,LTC/USD,87.87,88.69,85.42,87.35,2893.13298,252715.1658
1.67365E+12,1/14/23 0:00,LTC/USD,86.33,91.32,86.05,87.87,9037.55532,794129.986
1.67357E+12,1/13/23 0:00,LTC/USD,85.98,87.82,83.63,86.33,4314.09723,372436.0139
1.67348E+12,1/12/23 0:00,LTC/USD,84.17,87.51,81.2,85.98,10658.12069,916385.2169
1.6734E+12,1/11/23 0:00,LTC/USD,80.92,84.99,80,84.17,5104.51353,429646.9038
1.67331E+12,1/10/23 0:00,LTC/USD,81.64,82.74,79.57,80.92,3209.83414,259739.7786
1.67322E+12,1/9/23 0:00,LTC/USD,78.3,83.47,78.2,81.64,6894.85916,562896.3018
1.67314E+12,1/8/23 0:00,LTC/USD,76.26,78.77,75.13,78.3,5643.47072,441883.7574
1.67305E+12,1/7/23 0:00,LTC/USD,75.92,76.82,75.62,76.26,2021.13552,154131.7948
1.67296E+12,1/6/23 0:00,LTC/USD,74.11,76.5,72.42,75.92,5757.47119,437107.2127
1.67288E+12,1/5/23 0:00,LTC/USD,75.49,76.18,73.65,74.11,3670.19302,271998.0047
1.6728E+12,1/4/23 4:00,LTC/USD,77.47,77.56,74.36,75.74,4065.03362,307885.6464
1.67279E+12,1/4/23 0:00,LTC/USD,75.57,77.81,74.36,75.49,4874.11922,367947.2599
1.67272E+12,1/3/23 4:00,LTC/USD,75.62,77.81,73.67,77.47,5695.98972,441268.3236
1.6727E+12,1/3/23 0:00,LTC/USD,74.77,76.38,73.67,75.57,5169.95138,390693.2258
1.67263E+12,1/2/23 4:00,LTC/USD,70.86,78.2,70.21,75.62,8007.68846,605541.4013
1.67262E+12,1/2/23 0:00,LTC/USD,70.56,78.2,70.04,74.77,8042.27564,601320.9496
1.67255E+12,1/1/23 4:00,LTC/USD,69.43,71.4,69,70.86,2044.36856,144863.9562
1.67253E+12,1/1/23 0:00,LTC/USD,69.91,71.4,69,70.56,2007.8415,141673.2962
1.67246E+12,12/31/22 4:00,LTC/USD,67.96,70.99,67.56,69.43,6551.40141,454863.7999
1.67244E+12,12/31/22 0:00,LTC/USD,67.91,70.99,67.56,69.91,6395.52058,447110.8437
1.67237E+12,12/30/22 4:00,LTC/USD,67.1,68.64,66.01,67.96,2935.48673,199495.6782
1.67236E+12,12/30/22 0:00,LTC/USD,66.7,68.64,66.01,67.91,2971.14633,201770.5473
1.67229E+12,12/29/22 4:00,LTC/USD,66.34,67.46,65.84,67.1,6479.41587,434768.8049
1.67227E+12,12/29/22 0:00,LTC/USD,66.29,67.23,65.56,66.7,6478.59274,432122.1358
1.6722E+12,12/28/22 4:00,LTC/USD,68.48,68.6,65.56,66.34,4580.62999,303878.9935
1.67219E+12,12/28/22 0:00,LTC/USD,68.65,69.34,65.78,66.29,4715.47461,312588.8119
1.67211E+12,12/27/22 4:00,LTC/USD,70.38,70.67,67.72,68.48,5714.24932,391311.7934
1.6721E+12,12/27/22 0:00,LTC/USD,70.78,71.05,67.72,68.65,5745.30526,394415.2061
1.67203E+12,12/26/22 4:00,LTC/USD,69.06,71.5,68.62,70.38,5232.18601,368241.2514
1.67201E+12,12/26/22 0:00,LTC/USD,69.24,71.5,68.59,70.78,4914.1332,347822.3479
1.67194E+12,12/25/22 4:00,LTC/USD,65.82,69.85,65.38,69.06,2634.508,181939.1225
1.67193E+12,12/25/22 0:00,LTC/USD,65.73,69.85,65.38,69.24,2568.90293,177870.8389
1.67185E+12,12/24/22 4:00,LTC/USD,65.58,65.97,65.11,65.82,1726.30174,113625.1805
1.67184E+12,12/24/22 0:00,LTC/USD,65.71,65.97,65.11,65.73,1809.99124,118970.7242
1.67177E+12,12/23/22 4:00,LTC/USD,66.24,66.35,64.92,65.58,2529.44428,165880.9559
1.67175E+12,12/23/22 0:00,LTC/USD,66.16,66.6,64.92,65.71,2708.70906,177989.2723
1.67168E+12,12/22/22 4:00,LTC/USD,65.5,66.6,64.25,66.24,1629.11085,107912.3027
1.67167E+12,12/22/22 0:00,LTC/USD,65.4,66.56,64.25,66.16,3370.04832,222962.3969
1.6716E+12,12/21/22 4:00,LTC/USD,65.44,65.9,64.71,65.5,4111.41913,269297.953
1.67158E+12,12/21/22 0:00,LTC/USD,65.73,66.76,64.71,65.4,4163.02193,272261.6342
1.67151E+12,12/20/22 4:00,LTC/USD,64.84,66.76,64.27,65.44,4882.72442,319525.486
1.67149E+12,12/20/22 0:00,LTC/USD,63.3,66.05,63.09,65.73,5475.95068,359934.2382
1.67142E+12,12/19/22 4:00,LTC/USD,62.59,65.36,61.02,64.84,5195.9563,336905.8065
1.67141E+12,12/19/22 0:00,LTC/USD,64.38,64.83,61.02,63.3,5535.02883,350367.3249
1.67134E+12,12/18/22 4:00,LTC/USD,64.86,65.87,61.62,62.59,4318.79544,270313.4066
1.67132E+12,12/18/22 0:00,LTC/USD,65.07,65.87,63.19,64.38,3244.22956,208863.4991
1.67125E+12,12/17/22 4:00,LTC/USD,66.38,66.89,62.59,64.86,6960.41699,451452.646
1.67124E+12,12/17/22 0:00,LTC/USD,66.33,67.61,62.59,65.07,7777.14066,506058.5427
1.67116E+12,12/16/22 4:00,LTC/USD,73.2,73.32,65.05,66.38,7417.31208,492361.1759
1.67115E+12,12/16/22 0:00,LTC/USD,72.46,73.39,65.05,66.33,7336.93515,486658.9085
1.67108E+12,12/15/22 4:00,LTC/USD,74.9,74.9,71.77,73.2,2290.28431,167648.8115
1.67106E+12,12/15/22 0:00,LTC/USD,75.39,75.85,71.77,72.46,7958.92022,576703.3591
1.67099E+12,12/14/22 4:00,LTC/USD,78.46,78.97,73.69,74.9,7635.82807,571923.5224
1.67098E+12,12/14/22 0:00,LTC/USD,77.36,78.97,74.52,75.39,5539.5983,417630.3158
1.6709E+12,12/13/22 4:00,LTC/USD,76.87,79.71,74.46,78.46,7300.00287,572758.2252
1.67089E+12,12/13/22 0:00,LTC/USD,76.27,79.71,74.46,77.36,7907.43858,611719.4485
1.67082E+12,12/12/22 4:00,LTC/USD,74.3,77.25,73.6,76.87,6249.53645,480401.8669
1.6708E+12,12/12/22 0:00,LTC/USD,76.48,76.85,73.6,76.27,6474.65457,493821.9041
1.67073E+12,12/11/22 4:00,LTC/USD,77.34,78.32,74.1,74.3,3545.06222,263398.1229
1.67072E+12,12/11/22 0:00,LTC/USD,76.43,78.32,76.36,76.48,2808.34975,214782.5889
1.67064E+12,12/10/22 4:00,LTC/USD,76.45,77.97,75.7,77.34,2008.98403,155374.8249
1.67063E+12,12/10/22 0:00,LTC/USD,76.29,77.27,75.7,76.43,1714.99547,131077.1038
1.67056E+12,12/9/22 4:00,LTC/USD,78.02,78.61,75.88,76.45,3094.24766,236555.2336
1.67054E+12,12/9/22 0:00,LTC/USD,78.38,78.83,75.88,76.29,3516.67635,268287.2387
1.67047E+12,12/8/22 4:00,LTC/USD,76.56,78.83,74.52,78.02,4744.37632,370156.2405
1.67046E+12,12/8/22 0:00,LTC/USD,76.91,78.64,74.52,78.38,4772.30861,374053.5489
1.67039E+12,12/7/22 4:00,LTC/USD,79.25,79.25,75.88,76.56,1849.7487,141616.7605
1.67037E+12,12/7/22 0:00,LTC/USD,79.92,80.29,75.55,76.91,6970.59151,536108.193
1.6703E+12,12/6/22 4:00,LTC/USD,81.6,81.6,77.61,79.25,6597.95236,522887.7245
1.67028E+12,12/6/22 0:00,LTC/USD,80.26,81.67,77.61,79.92,5829.01413,465854.8093
1.67021E+12,12/5/22 4:00,LTC/USD,77.9,84.92,77.84,81.6,20066.40937,1637419.005
1.6702E+12,12/5/22 0:00,LTC/USD,77.2,84.92,76.89,80.26,21312.52568,1710543.311
1.67013E+12,12/4/22 4:00,LTC/USD,76.56,78.6,75.83,77.9,4272.76457,332848.36
1.67011E+12,12/4/22 0:00,LTC/USD,76.49,77.5,75.83,77.2,2419.41441,186778.7925
1.67004E+12,12/3/22 4:00,LTC/USD,77.16,77.48,75.45,76.56,3286.43293,251609.3051
1.67003E+12,12/3/22 0:00,LTC/USD,77.95,77.99,75.45,76.49,3177.41616,243040.5621
1.66995E+12,12/2/22 4:00,LTC/USD,75.92,78.15,75.52,77.16,3576.81568,275987.0979
1.66994E+12,12/2/22 0:00,LTC/USD,77.55,78.15,75.47,77.95,4097.79596,319423.1951
1.66987E+12,12/1/22 4:00,LTC/USD,77.32,78.5,75.47,75.92,1197.31223,90899.9445
1.66985E+12,12/1/22 0:00,LTC/USD,79.19,80.57,76.28,77.55,10525.27933,816235.412
1.66978E+12,11/30/22 4:00,LTC/USD,78.34,80.57,76.28,77.32,4946.93273,382496.8387
1.66977E+12,11/30/22 0:00,LTC/USD,75.72,80.57,75.55,79.19,5315.47816,420932.7155
1.66969E+12,11/29/22 4:00,LTC/USD,75.66,80.57,74.93,78.34,9431.48938,738862.878
1.66968E+12,11/29/22 0:00,LTC/USD,73.95,77.88,73.46,75.72,10649.27569,806363.1552
1.66961E+12,11/28/22 4:00,LTC/USD,72.4,76.36,70.5,75.66,13053.6476,987638.9774
1.66959E+12,11/28/22 0:00,LTC/USD,75.04,75.3,70.5,73.95,12051.33104,891195.9304
1.66952E+12,11/27/22 4:00,LTC/USD,77.5,79.18,71.24,72.4,6573.95255,475954.1646
1.66951E+12,11/27/22 0:00,LTC/USD,76.3,79.18,74.17,75.04,5273.01247,395686.8557
1.66944E+12,11/26/22 4:00,LTC/USD,74.8,79.65,74.77,77.5,11702.91924,906976.2411
1.66942E+12,11/26/22 0:00,LTC/USD,73.96,79.65,73.87,76.3,13881.39613,1059150.525
1.66935E+12,11/25/22 4:00,LTC/USD,77.63,77.93,73.25,74.8,13433.60914,1004833.964
1.66933E+12,11/25/22 0:00,LTC/USD,78.62,79.67,73.25,73.96,13818.80823,1022039.057
1.66926E+12,11/24/22 4:00,LTC/USD,76.36,79.67,74.94,77.63,13632.51312,1058291.994
1.66925E+12,11/24/22 0:00,LTC/USD,78.84,79.32,74.94,78.62,11190.45292,879793.4086
1.66918E+12,11/23/22 4:00,LTC/USD,81.61,81.61,75.69,76.36,18154.54911,1386281.37
1.66916E+12,11/23/22 0:00,LTC/USD,70.47,83.23,69.53,78.84,24746.8679,1951043.065
1.66909E+12,11/22/22 4:00,LTC/USD,62.33,83.23,61,81.61,20067.96369,1637746.517
1.66908E+12,11/22/22 0:00,LTC/USD,61.03,71,61,70.47,13907.2226,980041.9766
1.669E+12,11/21/22 4:00,LTC/USD,60.23,62.74,59.27,62.33,5825.63877,363112.0645
1.66899E+12,11/21/22 0:00,LTC/USD,61.95,63.25,59.16,61.03,6102.74275,372450.39
1.66892E+12,11/20/22 4:00,LTC/USD,63.57,63.79,59.16,60.23,3759.10508,226410.899
1.6689E+12,11/20/22 0:00,LTC/USD,63.7,64.75,60.4,61.95,2975.40924,184326.6024
1.66883E+12,11/19/22 4:00,LTC/USD,62.07,64.75,61.77,63.57,3886.05119,247036.2741
1.66882E+12,11/19/22 0:00,LTC/USD,62.59,64.39,61.38,63.7,3618.75282,230514.5546
1.66874E+12,11/18/22 4:00,LTC/USD,62.48,63.36,61.25,62.07,5455.62337,338630.5426
1.66873E+12,11/18/22 0:00,LTC/USD,63.15,63.64,60.74,62.59,6575.90034,411585.6023
1.66866E+12,11/17/22 4:00,LTC/USD,57.64,63.54,57.05,62.48,10722.43827,669937.9431
1.66864E+12,11/17/22 0:00,LTC/USD,57.44,63.22,57.05,63.15,11873.52336,749813.0002
1.66857E+12,11/16/22 4:00,LTC/USD,59.06,59.06,56.81,57.64,5975.3591,344419.6985
1.66856E+12,11/16/22 0:00,LTC/USD,57.92,60.08,56.67,57.44,8769.13372,503699.0409
1.66848E+12,11/15/22 4:00,LTC/USD,57.99,60,57.19,59.06,4678.98874,276341.075
1.66847E+12,11/15/22 0:00,LTC/USD,56.32,60,56.32,57.92,4509.99465,261218.8901
1.6684E+12,11/14/22 4:00,LTC/USD,56.05,59.11,53.45,57.99,9711.78292,563186.2915
1.66838E+12,11/14/22 0:00,LTC/USD,57.15,59.11,53.45,56.32,9991.50639,562721.6399
1.66831E+12,11/13/22 4:00,LTC/USD,59.76,59.85,55.36,56.05,3157.08253,176954.4758
1.6683E+12,11/13/22 0:00,LTC/USD,59.78,60.26,56.17,57.15,3573.25008,204211.2421
1.66823E+12,11/12/22 4:00,LTC/USD,60.01,60.84,58.03,59.76,7963.80603,475917.0484
1.66821E+12,11/12/22 0:00,LTC/USD,61.28,61.54,58.03,59.78,8019.4159,479400.6825
1.66814E+12,11/11/22 4:00,LTC/USD,60.07,63.99,58.36,60.01,11679.77338,700903.2005
1.66812E+12,11/11/22 0:00,LTC/USD,60.35,63.99,58.36,61.28,13361.9971,818823.1823
1.66805E+12,11/10/22 4:00,LTC/USD,52.87,63.65,52.32,60.07,11673.10324,701203.3116
1.66804E+12,11/10/22 0:00,LTC/USD,50.31,61.03,49.79,60.35,12490.68206,753812.6623
1.66797E+12,11/9/22 4:00,LTC/USD,59.26,59.26,47.53,52.87,14110.24108,746008.4459
1.66795E+12,11/9/22 0:00,LTC/USD,57.61,59.8,47.53,50.31,23525.50923,1183568.369
1.66788E+12,11/8/22 4:00,LTC/USD,64.38,68.77,53.89,59.26,29673.63301,1758459.492
1.66787E+12,11/8/22 0:00,LTC/USD,67.68,68.77,53.89,57.61,29493.31667,1699109.973
1.66779E+12,11/7/22 4:00,LTC/USD,71.56,72,64.34,64.38,18102.33387,1165428.255
1.66778E+12,11/7/22 0:00,LTC/USD,68.27,73.27,66.33,67.68,21041.00405,1424055.154
1.66771E+12,11/6/22 4:00,LTC/USD,69.07,73.27,67.57,71.56,12603.31984,901893.5678
1.66769E+12,11/6/22 0:00,LTC/USD,69.28,70.78,67.57,68.27,9761.21702,666398.286
1.66762E+12,11/5/22 4:00,LTC/USD,68.47,71.87,67.84,69.07,15435.6025,1066137.065
1.66761E+12,11/5/22 0:00,LTC/USD,67.61,71.87,67.18,69.28,15054.28264,1042960.701
1.66753E+12,11/4/22 4:00,LTC/USD,62.48,70.46,62.4,68.47,25998.88956,1780143.968
1.66752E+12,11/4/22 0:00,LTC/USD,61.89,70.46,61.73,67.61,25035.95062,1692680.621
1.66745E+12,11/3/22 4:00,LTC/USD,63.26,63.65,60.18,62.48,11633.41763,726855.9335
1.66743E+12,11/3/22 0:00,LTC/USD,60.97,64.71,60.18,61.89,17445.88539,1079725.847
1.66736E+12,11/2/22 4:00,LTC/USD,55.39,64.71,55.39,63.26,9495.90996,600711.2641
1.66735E+12,11/2/22 0:00,LTC/USD,55.14,62.85,54.7,60.97,27931.76251,1702999.56
1.66728E+12,11/1/22 4:00,LTC/USD,54.97,55.95,54.54,55.39,15171.99537,840376.8235
1.66726E+12,11/1/22 0:00,LTC/USD,55.05,55.95,54.54,55.14,15123.78028,833925.2446
1.66719E+12,10/31/22 4:00,LTC/USD,55.39,56.43,53.91,54.97,18943.69214,1041334.757
1.66717E+12,10/31/22 0:00,LTC/USD,55.36,56.43,53.91,55.05,18918.843,1041482.307
1.6671E+12,10/30/22 4:00,LTC/USD,56.71,57.24,54.27,55.39,7970.06417,441461.8544
1.66709E+12,10/30/22 0:00,LTC/USD,56.63,57.48,54.72,55.36,8859.76025,490476.3274
1.66702E+12,10/29/22 4:00,LTC/USD,55.49,57.59,54.94,56.71,12296.95061,697360.0691
1.667E+12,10/29/22 0:00,LTC/USD,54.95,57.59,54.7,56.63,10609.49338,600815.6101
1.66693E+12,10/28/22 4:00,LTC/USD,54.55,55.55,53.55,55.49,10263.76383,569536.2549
1.66692E+12,10/28/22 0:00,LTC/USD,54.74,55.55,53.55,54.95,15400.91646,846280.3595
1.66684E+12,10/27/22 4:00,LTC/USD,56.29,56.67,54.07,54.55,13040.63744,711366.7724
1.66683E+12,10/27/22 0:00,LTC/USD,56.41,56.67,54.53,54.74,7951.23563,435250.6384
1.66676E+12,10/26/22 4:00,LTC/USD,56.44,56.5,55.7,56.29,746.16456,42001.60308
1.66674E+12,10/26/22 0:00,LTC/USD,55.95,57.63,55.71,56.41,11832.54714,667473.9842
1.66667E+12,10/25/22 4:00,LTC/USD,52.85,56.85,52.31,56.44,21373.09182,1206297.302
1.66666E+12,10/25/22 0:00,LTC/USD,52.57,56.85,52.31,55.95,19356.07666,1082972.489
1.66658E+12,10/24/22 4:00,LTC/USD,53.39,53.51,52.13,52.85,12669.01582,669557.4861
1.66657E+12,10/24/22 0:00,LTC/USD,53.91,54.2,52.13,52.57,14033.56246,737744.3785
1.6665E+12,10/23/22 4:00,LTC/USD,52.22,54.2,51.87,53.39,6151.26485,328416.0303
1.66648E+12,10/23/22 0:00,LTC/USD,52.17,54.01,51.87,53.91,5039.46949,271677.8002
1.66641E+12,10/22/22 4:00,LTC/USD,51.54,52.53,51.49,52.22,7652.07684,399591.4526
1.6664E+12,10/22/22 0:00,LTC/USD,51.63,52.53,51.32,52.17,6835.63794,356615.2313
1.66632E+12,10/21/22 4:00,LTC/USD,50.93,51.79,49.59,51.54,9839.33231,507119.1873
1.66631E+12,10/21/22 0:00,LTC/USD,51.2,51.79,49.59,51.63,11637.71609,600855.2817
1.66624E+12,10/20/22 4:00,LTC/USD,50.95,52.09,50.7,50.93,11149.5546,567846.8158
1.66622E+12,10/20/22 0:00,LTC/USD,50.96,52.09,50.52,51.2,10519.49383,538598.0841
1.66615E+12,10/19/22 4:00,LTC/USD,51.71,51.71,50.52,50.95,3296.08952,167935.761
1.66614E+12,10/19/22 0:00,LTC/USD,51.85,52.02,50.79,50.96,8794.92586,448189.4218
1.66607E+12,10/18/22 4:00,LTC/USD,51.9,52.2,50.79,51.71,11643.29112,602074.5838
1.66605E+12,10/18/22 0:00,LTC/USD,51.8,52.2,50.79,51.85,12657.46667,656289.6468
1.66598E+12,10/17/22 4:00,LTC/USD,51.29,52.12,51.16,51.9,12056.79039,625747.4212
1.66596E+12,10/17/22 0:00,LTC/USD,51.47,52.12,51.04,51.8,9381.20878,485946.6148
1.66589E+12,10/16/22 4:00,LTC/USD,50.57,51.81,50.57,51.29,4438.82836,227667.5066
1.66588E+12,10/16/22 0:00,LTC/USD,50.39,51.81,50.3,51.47,4756.94538,244839.9787
1.66581E+12,10/15/22 4:00,LTC/USD,51.35,51.64,50.3,50.57,6436.72382,325505.1236
1.66579E+12,10/15/22 0:00,LTC/USD,51.3,51.64,50.35,50.39,6195.39492,312185.95
1.66572E+12,10/14/22 4:00,LTC/USD,52.43,52.44,50.94,51.35,5607.51395,287945.8413
1.66571E+12,10/14/22 0:00,LTC/USD,51.16,52.57,50.92,51.3,6086.7848,312252.0602
1.66563E+12,10/13/22 4:00,LTC/USD,51.89,52.57,48.31,52.43,27575.55906,1445786.562
1.66562E+12,10/13/22 0:00,LTC/USD,52.22,52.47,48.31,51.16,29198.45835,1493793.129
1.66555E+12,10/12/22 4:00,LTC/USD,52.18,52.53,51.55,51.89,5650.33815,293196.0466
1.66553E+12,10/12/22 0:00,LTC/USD,52.04,52.92,51.64,52.22,9878.96442,515879.522
1.66546E+12,10/11/22 4:00,LTC/USD,51.65,52.59,51.37,52.18,8436.20877,440201.3736
1.66545E+12,10/11/22 0:00,LTC/USD,52.6,52.63,51.3,52.04,9012.3391,469002.1268
1.66537E+12,10/10/22 4:00,LTC/USD,53.98,54.39,51.3,51.65,6918.14198,357322.0333
1.66536E+12,10/10/22 0:00,LTC/USD,54,54.46,52.51,52.6,6439.29315,338706.8197
1.66529E+12,10/9/22 4:00,LTC/USD,52.85,54.46,52.81,53.98,7835.8411,422978.7026
1.66527E+12,10/9/22 0:00,LTC/USD,52.85,54,52.65,54,8868.94383,478922.9668
1.6652E+12,10/8/22 4:00,LTC/USD,53.2,53.53,52.46,52.85,5003.05565,264411.4911
1.66519E+12,10/8/22 0:00,LTC/USD,52.87,53.53,52.46,52.85,3818.72392,201819.5592
1.66512E+12,10/7/22 4:00,LTC/USD,53.51,53.85,52.31,53.2,6661.17795,354374.6669
1.6651E+12,10/7/22 0:00,LTC/USD,53.48,53.85,52.31,52.87,6481.63211,342683.8897
1.66503E+12,10/6/22 4:00,LTC/USD,54.72,54.77,53.24,53.51,3181.4894,170241.4978
1.66501E+12,10/6/22 0:00,LTC/USD,54.58,55.03,53.39,53.48,7634.00808,408266.7521
1.66494E+12,10/5/22 4:00,LTC/USD,54.94,55.19,53.35,54.72,5475.36532,299611.9903
1.66493E+12,10/5/22 0:00,LTC/USD,55.3,55.34,53.35,54.58,6636.8948,362241.7182
1.66486E+12,10/4/22 4:00,LTC/USD,54.34,55.8,53.89,54.94,10958.09656,602037.825
1.66484E+12,10/4/22 0:00,LTC/USD,54.12,55.8,53.89,55.3,9446.68691,522401.7861
1.66477E+12,10/3/22 4:00,LTC/USD,52.43,54.47,51.99,54.34,10356.70667,562783.4404
1.66476E+12,10/3/22 0:00,LTC/USD,51.75,54.29,51.5,54.12,10375.64255,561529.7748
1.66468E+12,10/2/22 4:00,LTC/USD,52.97,53.43,51.5,52.43,5248.69251,275188.9483
1.66467E+12,10/2/22 0:00,LTC/USD,52.91,53.43,51.65,51.75,4932.60402,255262.258
1.6646E+12,10/1/22 4:00,LTC/USD,53.47,53.83,52.5,52.97,8751.17893,463549.9479
1.66458E+12,10/1/22 0:00,LTC/USD,53.47,53.93,52.5,52.91,15357.94263,812588.7446
1.66451E+12,9/30/22 4:00,LTC/USD,53.63,55.08,52.9,53.47,19402.01394,1037425.685
1.6645E+12,9/30/22 0:00,LTC/USD,53.97,55.08,52.9,53.47,17516.16914,936589.5639
1.66442E+12,9/29/22 4:00,LTC/USD,53.51,54.19,52.27,53.63,14314.06279,767663.1874
1.66441E+12,9/29/22 0:00,LTC/USD,53.29,54.13,52.27,53.97,9764.93255,527013.4097
1.66434E+12,9/28/22 4:00,LTC/USD,51.9,53.81,51.9,53.51,3739.09254,200078.8418
1.66432E+12,9/28/22 0:00,LTC/USD,52.8,53.81,51.02,53.29,11918.63016,635143.8012
1.66425E+12,9/27/22 4:00,LTC/USD,54.93,55.58,51.02,51.9,12658.3107,656966.3253
1.66424E+12,9/27/22 0:00,LTC/USD,53.42,55.58,51.81,52.8,17110.8329,903451.9771
1.66416E+12,9/26/22 4:00,LTC/USD,52.88,55.35,51.88,54.93,16481.01891,905302.3687
1.66415E+12,9/26/22 0:00,LTC/USD,52.54,53.75,51.88,53.42,11872.10522,634207.8609
1.66408E+12,9/25/22 4:00,LTC/USD,54.2,54.33,52.08,52.88,6504.31901,343948.3892
1.66406E+12,9/25/22 0:00,LTC/USD,53.37,54.37,52.08,52.54,6188.28496,325132.4918
1.66399E+12,9/24/22 4:00,LTC/USD,54.78,55.89,53.2,54.2,8935.39598,484298.4621
1.66398E+12,9/24/22 0:00,LTC/USD,55.27,55.89,53.2,53.37,9688.61344,517081.2993
1.66391E+12,9/23/22 4:00,LTC/USD,54.08,55.58,51.44,54.78,11048.38718,605230.6497
1.66389E+12,9/23/22 0:00,LTC/USD,53.55,55.28,51.44,55.27,9483.45533,524150.5761
1.66382E+12,9/22/22 4:00,LTC/USD,51.66,54.4,51.66,54.08,6558.35603,354675.8941
1.6638E+12,9/22/22 0:00,LTC/USD,51.19,54.05,50.63,53.55,7320.41068,392007.9919
1.66373E+12,9/21/22 4:00,LTC/USD,52.41,55.43,50.34,51.66,7273.61562,375754.9829
1.66372E+12,9/21/22 0:00,LTC/USD,52.35,55.43,50.34,51.19,12739.42195,652131.0096
1.66365E+12,9/20/22 4:00,LTC/USD,52.12,53.84,50.87,52.41,13599.05552,712726.4998
1.66363E+12,9/20/22 0:00,LTC/USD,52.89,53.84,50.87,52.35,14829.29756,776313.7273
1.66356E+12,9/19/22 4:00,LTC/USD,51.18,53.22,50.22,52.12,13360.58351,696353.6125
1.66355E+12,9/19/22 0:00,LTC/USD,52.61,53.68,50.03,52.89,17003.35859,899307.6358
1.66347E+12,9/18/22 4:00,LTC/USD,57.24,57.46,50.03,51.18,24402.47524,1248918.683
1.66346E+12,9/18/22 0:00,LTC/USD,57.85,57.85,52.31,52.61,18445.03098,970393.0799
1.66339E+12,9/17/22 4:00,LTC/USD,56.36,58.41,56.02,57.24,5288.28771,302701.5885
1.66337E+12,9/17/22 0:00,LTC/USD,55.89,58.41,55.82,57.85,5542.70961,320645.7509
1.6633E+12,9/16/22 4:00,LTC/USD,55.79,56.7,54.63,56.36,20483.38612,1154443.642
1.66329E+12,9/16/22 0:00,LTC/USD,56.32,56.91,54.63,55.89,24074.60385,1345529.609
1.66321E+12,9/15/22 4:00,LTC/USD,59.03,60.85,55.28,55.79,13240.73812,738700.7797
1.6632E+12,9/15/22 0:00,LTC/USD,60.22,60.85,55.85,56.32,11019.66119,620627.3182
1.66313E+12,9/14/22 4:00,LTC/USD,59.94,60.78,58.35,59.03,6812.42427,402137.4047
1.66311E+12,9/14/22 0:00,LTC/USD,58.97,61.11,58.28,60.22,9826.82706,591771.5256
1.66304E+12,9/13/22 4:00,LTC/USD,61.99,67.61,58.38,59.94,19161.64202,1148548.823
1.66303E+12,9/13/22 0:00,LTC/USD,61.33,67.61,56.65,58.97,20926.86931,1234057.483
1.66296E+12,9/12/22 4:00,LTC/USD,60.62,62.89,56.65,61.99,16113.65247,998885.3166
1.66294E+12,9/12/22 0:00,LTC/USD,62.21,63.24,60.14,61.33,14492.14011,888802.9529
1.66287E+12,9/11/22 4:00,LTC/USD,63.77,63.8,60.57,60.62,14675.02332,889599.9137
1.66285E+12,9/11/22 0:00,LTC/USD,63.37,64.43,61.41,62.21,14257.93269,886985.9926
1.66278E+12,9/10/22 4:00,LTC/USD,61.53,64.71,60.72,63.77,7954.84712,507280.6008
1.66277E+12,9/10/22 0:00,LTC/USD,61.32,64.71,60.72,63.37,8160.66569,517141.3848
1.6627E+12,9/9/22 4:00,LTC/USD,59.46,61.93,59.38,61.53,32449.52663,1996619.374
1.66268E+12,9/9/22 0:00,LTC/USD,57.92,61.91,57.76,61.32,35409.44005,2171306.864
